zone_name,time_15min,people_count,temperature,humidity,rain,wind_speed,date,hour,minute,day_of_week,is_weekend,is_public_holiday,holiday_name,before_holiday,after_holiday,above_2000,is_event_day,event_name,day_category,lag_1,lag_4,lag_96,lag_672,rolling_mean_1h,rolling_mean_4h,rolling_std_1h,is_sunday,hour_weekend,hour_holiday,hour_sin,hour_cos,rain_weekend,temp_weekend,is_school_holiday,day_name
Sandstraße,2023-12-19 15:15:00,8,3.2,83,0.0,9.7,2023-12-19,15,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,11.0,8.0,4.0,4.75,6.625,2.753785273644854,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Sandstraße,2023-12-19 15:30:00,7,3.2,83,0.0,9.7,2023-12-19,15,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,2.0,7.0,5.0,6.0,6.4375,2.160246899471585,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Sandstraße,2023-12-19 15:45:00,6,3.2,83,0.0,9.7,2023-12-19,15,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,6.0,5.0,8.0,6.0,6.1875,2.160246899471585,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Tue
Sandstraße,2023-12-19 16:00:00,10,3.1,84,0.0,11.3,2023-12-19,16,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,3.0,7.0,10.0,7.75,6.375,1.7078251276628402,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
Sandstraße,2023-12-19 16:15:00,5,3.1,84,0.0,11.3,2023-12-19,16,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,8.0,8.0,10.0,7.0,5.875,2.160246899471585,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
Sandstraße,2023-12-19 16:45:00,1,3.1,84,0.0,11.3,2023-12-19,16,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,7.0,26.0,21.0,5.5,5.625,3.6968455021378155,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Tue
Sandstraße,2023-12-19 17:00:00,7,2.8,85,0.0,12.9,2023-12-19,17,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,6.0,1.0,23.0,5.75,5.75,3.77491721763669,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
Sandstraße,2023-12-19 17:15:00,12,2.8,85,0.0,12.9,2023-12-19,17,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,10.0,3.0,8.0,6.25,6.1875,4.573474244671833,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
Sandstraße,2023-12-19 17:30:00,6,2.8,85,0.0,12.9,2023-12-19,17,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,12.0,5.0,9.0,9.0,6.5,6.4375,4.509249752823996,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
Sandstraße,2023-12-19 17:45:00,7,2.8,85,0.0,12.9,2023-12-19,17,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,1.0,17.0,18.0,8.0,6.3125,2.708012801547153,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Tue
Sandstraße,2023-12-19 18:00:00,28,2.5,88,0.0,13.0,2023-12-19,18,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,7.0,12.0,8.0,13.25,7.5625,10.177589760515172,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
Sandstraße,2023-12-19 18:15:00,63,2.5,88,0.0,13.0,2023-12-19,18,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,28.0,12.0,5.0,1.0,26.0,11.375,26.670833007863543,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
Sandstraße,2023-12-19 18:30:00,86,2.5,88,0.0,13.0,2023-12-19,18,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,63.0,6.0,8.0,7.0,46.0,16.0625,35.279833710870534,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
Sandstraße,2023-12-19 18:45:00,75,2.5,88,0.0,13.0,2023-12-19,18,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,86.0,7.0,10.0,10.0,63.0,20.625,25.152865973218173,0,0,0,-1.0,-1.8369701987210297e-16,0.0,0.0,0,Tue
Sandstraße,2023-12-19 19:00:00,31,2.7,91,0.0,13.1,2023-12-19,19,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,75.0,28.0,7.0,3.0,63.75,22.1875,23.767975653527515,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2023-12-19 19:15:00,53,2.7,91,0.0,13.1,2023-12-19,19,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,31.0,63.0,9.0,3.0,61.25,25.3125,24.390913608692,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2023-12-19 19:30:00,22,2.7,91,0.0,13.1,2023-12-19,19,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,53.0,86.0,23.0,21.0,45.25,26.1875,23.72586492979079,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2023-12-19 19:45:00,9,2.7,91,0.0,13.1,2023-12-19,19,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,22.0,75.0,8.0,9.0,28.75,26.3125,18.518009252257023,0,0,0,-0.9659258262890684,0.2588190451025203,0.0,0.0,0,Tue
Sandstraße,2023-12-19 20:00:00,21,2.9,92,1.9,13.1,2023-12-19,20,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,31.0,11.0,7.0,26.25,27.25,18.786076404259532,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2023-12-19 20:15:00,32,2.9,92,1.9,13.1,2023-12-19,20,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,21.0,53.0,13.0,21.0,21.0,28.625,9.416297927884221,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2023-12-19 20:30:00,35,2.9,92,1.9,13.1,2023-12-19,20,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,32.0,22.0,10.0,7.0,24.25,30.5,11.814539065631944,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2023-12-19 20:45:00,65,2.9,92,1.9,13.1,2023-12-19,20,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,35.0,9.0,10.0,29.0,38.25,34.5,18.82153022471898,0,0,0,-0.8660254037844386,0.5000000000000001,0.0,0.0,0,Tue
Sandstraße,2023-12-19 21:00:00,54,3.2,92,0.1,13.6,2023-12-19,21,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,65.0,21.0,4.0,19.0,46.5,37.4375,15.716233645502031,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2023-12-19 21:15:00,24,3.2,92,0.1,13.6,2023-12-19,21,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,54.0,32.0,9.0,10.0,44.5,38.1875,18.448125469362555,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2023-12-19 21:30:00,42,3.2,92,0.1,13.6,2023-12-19,21,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,24.0,35.0,12.0,18.0,46.25,40.4375,17.557049866079726,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2023-12-19 21:45:00,33,3.2,92,0.1,13.6,2023-12-19,21,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,42.0,65.0,3.0,10.0,38.25,42.0625,12.81600561797669,0,0,0,-0.7071067811865477,0.7071067811865474,0.0,0.0,0,Tue
Sandstraße,2023-12-19 22:00:00,53,3.7,93,0.5,13.2,2023-12-19,22,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,33.0,54.0,5.0,3.0,38.0,43.625,12.409673645991264,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2023-12-19 22:15:00,68,3.7,93,0.5,13.2,2023-12-19,22,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,53.0,24.0,6.0,8.0,49.0,43.9375,15.077577170531859,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2023-12-19 22:30:00,26,3.7,93,0.5,13.2,2023-12-19,22,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,68.0,42.0,4.0,3.0,45.0,40.1875,19.13112646970926,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2023-12-19 22:45:00,33,3.7,93,0.5,13.2,2023-12-19,22,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,26.0,33.0,2.0,12.0,45.0,37.5625,19.13112646970926,0,0,0,-0.5000000000000004,0.8660254037844384,0.0,0.0,0,Tue
Sandstraße,2023-12-19 23:00:00,161,3.9,94,0.6,12.6,2023-12-19,23,0,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,33.0,53.0,7.0,15.0,72.0,45.6875,62.112800613078214,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2023-12-19 23:15:00,193,3.9,94,0.6,12.6,2023-12-19,23,15,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,161.0,68.0,8.0,10.0,103.25,54.4375,86.20276484351692,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2023-12-19 23:30:00,135,3.9,94,0.6,12.6,2023-12-19,23,30,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,193.0,26.0,9.0,10.0,130.5,61.5,69.1929668872977,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2023-12-19 23:45:00,102,3.9,94,0.6,12.6,2023-12-19,23,45,1,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,135.0,33.0,9.0,16.0,147.75,67.3125,38.63827980988124,0,0,0,-0.25881904510252157,0.9659258262890681,0.0,0.0,0,Tue
Sandstraße,2023-12-20 00:00:00,125,4.2,93,0.6,13.4,2023-12-20,0,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,102.0,161.0,4.0,8.0,138.75,73.8125,38.71584516275831,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 00:15:00,41,4.2,93,0.6,13.4,2023-12-20,0,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,125.0,193.0,18.0,31.0,100.75,74.375,42.16139624506455,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 00:30:00,5,4.2,93,0.6,13.4,2023-12-20,0,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,41.0,135.0,18.0,21.0,68.25,72.5,55.08402672281693,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 00:45:00,7,4.2,93,0.6,13.4,2023-12-20,0,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,102.0,28.0,36.0,44.5,68.875,56.15158056546591,0,0,0,0.0,1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 01:00:00,4,4.2,94,1.2,13.0,2023-12-20,1,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,125.0,2.0,259.0,14.25,65.75,17.87689383906901,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 01:15:00,4,4.2,94,1.2,13.0,2023-12-20,1,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,41.0,4.0,192.0,5.0,64.5,1.4142135623766814,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 01:30:00,3,4.2,94,1.2,13.0,2023-12-20,1,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,5.0,19.0,141.0,4.5,62.0625,1.7320508075718055,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 01:45:00,2,4.2,94,1.2,13.0,2023-12-20,1,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,7.0,5.0,176.0,3.25,60.125,0.9574271077616353,0,0,0,0.25881904510252074,0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 02:00:00,1,4.0,94,1.5,15.9,2023-12-20,2,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,4.0,19.0,81.0,2.5,56.875,1.290994448739734,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 02:15:00,1,4.0,94,1.5,15.9,2023-12-20,2,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,4.0,7.0,64.0,1.75,52.6875,0.9574271077616353,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 02:30:00,1,4.0,94,1.5,15.9,2023-12-20,2,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,3.0,12.0,25.0,1.25,51.125,0.5000000000101432,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 02:45:00,1,4.0,94,1.5,15.9,2023-12-20,2,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,2.0,4.0,18.0,1.0,49.125,0.0,0,0,0,0.49999999999999994,0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 03:00:00,1,3.4,95,1.3,14.8,2023-12-20,3,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,10.0,21.0,1.0,39.125,0.0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Wed
Sandstraße,2023-12-20 03:15:00,1,3.4,95,1.3,14.8,2023-12-20,3,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,8.0,8.0,1.0,27.125,0.0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Wed
Sandstraße,2023-12-20 03:45:00,1,3.4,95,1.3,14.8,2023-12-20,3,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,37.0,9.0,1.0,18.75,0.0,0,0,0,0.7071067811865475,0.7071067811865476,0.0,0.0,0,Wed
Sandstraße,2023-12-20 04:00:00,1,2.7,97,1.2,11.5,2023-12-20,4,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,86.0,1.0,1.0,12.4375,0.0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2023-12-20 04:45:00,1,2.7,97,1.2,11.5,2023-12-20,4,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,12.0,8.0,1.0,4.6875,0.0,0,0,0,0.8660254037844386,0.5000000000000001,0.0,0.0,0,Wed
Sandstraße,2023-12-20 06:00:00,1,3.0,95,0.1,12.9,2023-12-20,6,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,69.0,12.0,1.0,2.1875,0.0,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
Sandstraße,2023-12-20 06:15:00,3,3.0,95,0.1,12.9,2023-12-20,6,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,1.0,40.0,2.0,1.5,2.0625,1.0000000000050715,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
Sandstraße,2023-12-20 06:30:00,3,3.0,95,0.1,12.9,2023-12-20,6,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,1.0,27.0,16.0,2.0,1.8125,1.1547005383836437,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
Sandstraße,2023-12-20 06:45:00,3,3.0,95,0.1,12.9,2023-12-20,6,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,1.0,13.0,2.0,2.5,1.75,1.0000000000050715,0,0,0,1.0,6.123233995736766e-17,0.0,0.0,0,Wed
Sandstraße,2023-12-20 07:00:00,1,3.7,95,0.0,14.7,2023-12-20,7,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,1.0,4.0,3.0,2.5,1.5625,1.0000000000050715,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2023-12-20 07:30:00,4,3.7,95,0.0,14.7,2023-12-20,7,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,1.0,3.0,6.0,1.0,2.75,1.625,1.2583057392158221,0,0,0,0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2023-12-20 08:30:00,2,4.1,93,0.0,16.0,2023-12-20,8,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,3.0,2.0,1.0,2.5,1.625,1.290994448739734,0,0,0,0.8660254037844387,-0.4999999999999998,0.0,0.0,0,Wed
Sandstraße,2023-12-20 09:00:00,2,4.1,91,0.1,17.7,2023-12-20,9,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,3.0,7.0,1.0,2.25,1.6875,1.2583057392158221,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2023-12-20 09:15:00,5,4.1,91,0.1,17.7,2023-12-20,9,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,1.0,23.0,1.0,3.25,1.9375,1.500000000003381,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2023-12-20 09:30:00,17,4.1,91,0.1,17.7,2023-12-20,9,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,4.0,4.0,2.0,6.5,2.9375,7.14142842854356,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2023-12-20 09:45:00,2,4.1,91,0.1,17.7,2023-12-20,9,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,17.0,2.0,1.0,8.0,6.5,3.0,7.14142842854356,0,0,0,0.7071067811865476,-0.7071067811865475,0.0,0.0,0,Wed
Sandstraße,2023-12-20 10:00:00,9,4.1,87,0.1,19.4,2023-12-20,10,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,2.0,1.0,6.0,8.25,3.5,6.500000000000781,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 10:15:00,17,4.1,87,0.1,19.4,2023-12-20,10,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,5.0,1.0,2.0,11.25,4.5,7.228416147401181,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 10:30:00,6,4.1,87,0.1,19.4,2023-12-20,10,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,17.0,17.0,1.0,6.0,8.5,4.8125,6.350852961086681,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 10:45:00,3,4.1,87,0.1,19.4,2023-12-20,10,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,2.0,1.0,6.0,8.75,4.9375,6.02079728939699,0,0,0,0.49999999999999994,-0.8660254037844387,0.0,0.0,0,Wed
Sandstraße,2023-12-20 11:00:00,2,4.2,84,0.1,21.2,2023-12-20,11,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,9.0,6.0,4.0,7.0,5.0,6.879922480184168,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2023-12-20 11:15:00,3,4.2,84,0.1,21.2,2023-12-20,11,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,2.0,17.0,3.0,7.0,3.5,5.125,1.7320508075718029,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2023-12-20 11:30:00,21,4.2,84,0.1,21.2,2023-12-20,11,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,6.0,2.0,11.0,7.25,6.25,9.178779875343462,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2023-12-20 11:45:00,12,4.2,84,0.1,21.2,2023-12-20,11,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,21.0,3.0,4.0,7.0,9.5,6.8125,8.888194417316159,0,0,0,0.258819045102521,-0.9659258262890682,0.0,0.0,0,Wed
Sandstraße,2023-12-20 12:00:00,6,4.4,84,0.0,18.6,2023-12-20,12,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,12.0,2.0,9.0,13.0,10.5,7.0,7.93725393319441,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 12:15:00,10,4.4,84,0.0,18.6,2023-12-20,12,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,3.0,3.0,11.0,12.25,7.5625,6.344288770225559,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 12:45:00,3,4.4,84,0.0,18.6,2023-12-20,12,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,21.0,1.0,19.0,7.75,7.5,4.031128874150531,0,0,0,1.2246467991473532e-16,-1.0,0.0,0.0,0,Wed
Sandstraße,2023-12-20 13:00:00,6,4.8,80,0.0,21.7,2023-12-20,13,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,3.0,12.0,5.0,9.0,6.25,7.75,2.8722813232707773,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 13:15:00,5,4.8,80,0.0,21.7,2023-12-20,13,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,6.0,6.0,1.0,15.0,6.0,7.9375,2.943920288777669,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 13:30:00,10,4.8,80,0.0,21.7,2023-12-20,13,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,5.0,10.0,8.0,3.0,6.0,8.25,2.943920288777669,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 13:45:00,4,4.8,80,0.0,21.7,2023-12-20,13,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,3.0,6.0,9.0,6.25,7.4375,2.629955639678509,0,0,0,-0.2588190451025208,-0.9659258262890683,0.0,0.0,0,Wed
Sandstraße,2023-12-20 14:00:00,9,4.6,78,0.0,20.2,2023-12-20,14,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,6.0,1.0,15.0,7.0,7.875,2.9439202887776696,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
Sandstraße,2023-12-20 14:15:00,8,4.6,78,0.0,20.2,2023-12-20,14,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,5.0,3.0,24.0,7.75,7.8125,2.629955639678509,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
Sandstraße,2023-12-20 14:30:00,4,4.6,78,0.0,20.2,2023-12-20,14,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,10.0,4.0,12.0,6.25,7.0,2.629955639678509,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
Sandstraße,2023-12-20 14:45:00,14,4.6,78,0.0,20.2,2023-12-20,14,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,4.0,4.0,23.0,8.75,7.5,4.112987559752253,0,0,0,-0.4999999999999997,-0.8660254037844388,0.0,0.0,0,Wed
Sandstraße,2023-12-20 15:00:00,4,4.4,77,0.0,19.2,2023-12-20,15,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,9.0,10.0,30.0,7.5,7.5625,4.72581562625368,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2023-12-20 15:15:00,10,4.4,77,0.0,19.2,2023-12-20,15,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,4.0,8.0,10.0,19.0,8.0,8.0625,4.89897948556739,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2023-12-20 15:30:00,10,4.4,77,0.0,19.2,2023-12-20,15,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,4.0,7.0,12.0,9.5,8.5,4.123105625618889,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2023-12-20 15:45:00,9,4.4,77,0.0,19.2,2023-12-20,15,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,10.0,14.0,13.0,20.0,8.25,7.75,2.8722813232707773,0,0,0,-0.7071067811865471,-0.7071067811865479,0.0,0.0,0,Wed
Sandstraße,2023-12-20 16:00:00,11,4.4,79,0.0,19.7,2023-12-20,16,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,4.0,5.0,11.0,10.0,7.6875,0.8164965809339283,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2023-12-20 16:15:00,7,4.4,79,0.0,19.7,2023-12-20,16,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,11.0,10.0,5.0,16.0,9.25,7.75,1.7078251276628984,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2023-12-20 16:30:00,9,4.4,79,0.0,19.7,2023-12-20,16,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,10.0,5.0,7.0,9.0,7.6875,1.6329931618585531,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2023-12-20 16:45:00,8,4.4,79,0.0,19.7,2023-12-20,16,45,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,9.0,9.0,2.0,19.0,8.75,8.0,1.7078251276628984,0,0,0,-0.8660254037844384,-0.5000000000000004,0.0,0.0,0,Wed
Sandstraße,2023-12-20 17:00:00,14,4.2,80,0.0,21.3,2023-12-20,17,0,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,8.0,11.0,9.0,12.0,9.5,8.5,3.1091263510312337,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2023-12-20 17:15:00,7,4.2,80,0.0,21.3,2023-12-20,17,15,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,14.0,7.0,8.0,11.0,9.5,8.625,3.1091263510312337,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
Sandstraße,2023-12-20 17:30:00,7,4.2,80,0.0,21.3,2023-12-20,17,30,2,0,0,No_Holiday,0,0,0,0,No_Event,Weekday,7.0,9.0,2.0,8.0,9.0,8.4375,3.366501646122197,0,0,0,-0.9659258262890683,-0.25881904510252063,0.0,0.0,0,Wed
